#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SLC7A11	EPHA2	9606.ENSP00000280612	9606.ENSP00000351209	0	0	0	0	0	0.074	0	0.599	0.612
SLC9A1	LYVE1	9606.ENSP00000263980	9606.ENSP00000256178	0	0	0	0	0	0	0.600	0	0.600
SLC9A1	CDC42	9606.ENSP00000263980	9606.ENSP00000383118	0	0	0	0	0.049	0.058	0	0.477	0.490
SLC9A1	ARRB1	9606.ENSP00000263980	9606.ENSP00000409581	0	0	0	0	0	0.497	0	0.445	0.709
SLC9A1	ATP1B1	9606.ENSP00000263980	9606.ENSP00000356790	0	0	0	0	0.062	0	0.720	0.333	0.809
SLC9A1	CALM1	9606.ENSP00000263980	9606.ENSP00000349467	0	0	0	0	0	0.894	0	0.324	0.926
SLC9A1	EGF	9606.ENSP00000263980	9606.ENSP00000265171	0	0	0	0	0	0	0.900	0.393	0.936
SLC9A1	EZR	9606.ENSP00000263980	9606.ENSP00000356042	0	0	0	0	0	0.153	0.800	0.988	0.998
SLX4	RECQL5	9606.ENSP00000294008	9606.ENSP00000317636	0	0	0	0	0.062	0	0	0.431	0.444
SLX4	TOP1	9606.ENSP00000294008	9606.ENSP00000354522	0	0	0	0	0	0	0	0.455	0.455
SLX4	MLH3	9606.ENSP00000294008	9606.ENSP00000348020	0	0	0	0	0	0	0	0.455	0.455
SLX4	C17orf70	9606.ENSP00000294008	9606.ENSP00000333283	0	0	0	0	0.053	0	0.600	0.736	0.891
SLX4	WRN	9606.ENSP00000294008	9606.ENSP00000298139	0	0	0	0	0	0	0.900	0.549	0.952
SLX4	USP1	9606.ENSP00000294008	9606.ENSP00000343526	0	0	0	0	0.060	0	0.900	0.581	0.957
SLX4	BRCA2	9606.ENSP00000294008	9606.ENSP00000369497	0	0	0	0	0.054	0	0.900	0.819	0.981
SMARCC1	HIST1H4F	9606.ENSP00000254480	9606.ENSP00000244537	0	0	0	0	0	0.369	0	0.328	0.558
SMARCC1	PHF1	9606.ENSP00000254480	9606.ENSP00000363640	0	0	0	0	0.072	0.104	0	0.365	0.426
SMARCC1	HNRNPC	9606.ENSP00000254480	9606.ENSP00000451291	0	0	0	0	0.166	0.316	0	0.074	0.426
SMARCC1	HBG2	9606.ENSP00000254480	9606.ENSP00000369609	0	0	0	0	0	0	0	0.434	0.434
SMARCC1	REST	9606.ENSP00000254480	9606.ENSP00000311816	0	0	0	0	0.085	0.102	0	0.393	0.458
SMARCC1	HELLS	9606.ENSP00000254480	9606.ENSP00000377601	0	0	0	0	0.225	0.243	0	0.169	0.470
SMARCC1	NUF2	9606.ENSP00000254480	9606.ENSP00000271452	0	0	0	0	0.098	0.104	0	0.424	0.494
SMARCC1	BRD2	9606.ENSP00000254480	9606.ENSP00000378704	0	0	0	0	0.098	0.337	0	0.241	0.507
SMARCC1	MTA2	9606.ENSP00000254480	9606.ENSP00000278823	0	0	0	0	0.340	0	0	0.310	0.526
SMARCC1	SIK3	9606.ENSP00000254480	9606.ENSP00000364449	0	0	0	0	0.065	0	0	0.555	0.566
SMARCC1	SFPQ	9606.ENSP00000254480	9606.ENSP00000349748	0	0	0	0	0.365	0.271	0	0.182	0.588
SMARCC1	HIST2H2BE	9606.ENSP00000254480	9606.ENSP00000358151	0	0	0	0	0	0.155	0	0.549	0.603
SMARCC1	EZH2	9606.ENSP00000254480	9606.ENSP00000320147	0	0	0	0	0.123	0.305	0	0.460	0.642
SMARCC1	SSRP1	9606.ENSP00000254480	9606.ENSP00000278412	0	0	0	0	0.321	0.058	0	0.512	0.661
SMARCC1	DNMT3A	9606.ENSP00000254480	9606.ENSP00000264709	0	0	0	0	0	0	0.650	0.284	0.738
SMARCC1	TBL1XR1	9606.ENSP00000254480	9606.ENSP00000405574	0	0	0	0	0.125	0.690	0	0.193	0.762
SMARCC1	GTF2F1	9606.ENSP00000254480	9606.ENSP00000377969	0	0	0	0	0.130	0	0.900	0.115	0.916
SMARCC1	CHD4	9606.ENSP00000254480	9606.ENSP00000349508	0	0	0	0	0.411	0.872	0	0.497	0.959
SMARCC1	SS18	9606.ENSP00000254480	9606.ENSP00000414516	0	0	0	0	0.064	0.870	0.900	0.681	0.995
SMC5	DMC1	9606.ENSP00000354957	9606.ENSP00000216024	0.052	0	0	0	0.096	0.158	0	0.290	0.419
SMC5	RAD21	9606.ENSP00000354957	9606.ENSP00000297338	0	0	0	0	0.483	0.320	0.900	0.984	0.999
SMC5	WRN	9606.ENSP00000354957	9606.ENSP00000298139	0.046	0	0	0	0.169	0.254	0	0.685	0.789
SMC5	MLLT10	9606.ENSP00000354957	9606.ENSP00000307411	0	0	0	0	0.110	0	0	0.438	0.478
SMC5	MLH3	9606.ENSP00000354957	9606.ENSP00000348020	0.049	0	0	0	0.062	0	0	0.450	0.467
SMC5	TOP1	9606.ENSP00000354957	9606.ENSP00000354522	0	0	0	0	0.097	0.212	0	0.647	0.727
SMC5	SENP7	9606.ENSP00000354957	9606.ENSP00000377655	0	0	0	0	0.212	0.112	0	0.311	0.476
SMC5	BRCA2	9606.ENSP00000354957	9606.ENSP00000369497	0	0	0	0	0.124	0.080	0	0.439	0.508
SMC5	FAM178A	9606.ENSP00000354957	9606.ENSP00000359292	0	0	0	0	0.122	0	0	0.619	0.651
SMC5	TOP2A	9606.ENSP00000354957	9606.ENSP00000411532	0.044	0	0	0	0.383	0.243	0	0.661	0.828
SMCHD1	HIST1H4F	9606.ENSP00000326603	9606.ENSP00000244537	0	0	0	0	0.062	0.486	0	0.161	0.560
SMCHD1	RAD21	9606.ENSP00000326603	9606.ENSP00000297338	0	0	0	0	0.080	0	0	0.436	0.459
SMCHD1	ASTN1	9606.ENSP00000326603	9606.ENSP00000354536	0	0	0	0	0	0	0	0.571	0.571
SMG7	TEP1	9606.ENSP00000425133	9606.ENSP00000262715	0	0	0	0	0.053	0.078	0.540	0.119	0.598
SMG7	MOV10	9606.ENSP00000425133	9606.ENSP00000399797	0	0	0	0	0.052	0.315	0	0.403	0.578
SMG7	EIF4G1	9606.ENSP00000425133	9606.ENSP00000416255	0	0	0	0	0.099	0	0.800	0.293	0.861
SMG7	DDX6	9606.ENSP00000425133	9606.ENSP00000478754	0	0	0	0	0.069	0.163	0	0.406	0.498
SMG7	KIAA0513	9606.ENSP00000425133	9606.ENSP00000457408	0	0	0	0	0	0	0	0.525	0.525
SMG7	HNRNPC	9606.ENSP00000425133	9606.ENSP00000451291	0	0	0	0	0.047	0.082	0.540	0.172	0.622
SMURF1	GNG11	9606.ENSP00000354621	9606.ENSP00000248564	0	0	0	0	0	0.453	0	0.233	0.562
SMURF1	FZD2	9606.ENSP00000354621	9606.ENSP00000323901	0	0	0	0	0	0.078	0.650	0.062	0.670
SMURF1	CTNNB1	9606.ENSP00000354621	9606.ENSP00000344456	0	0	0	0	0.064	0.358	0	0.516	0.684
SMURF1	TGFBR2	9606.ENSP00000354621	9606.ENSP00000351905	0	0	0	0	0.062	0.505	0.900	0.539	0.975
SMURF1	FBXL19	9606.ENSP00000354621	9606.ENSP00000369666	0	0	0	0	0.088	0.145	0	0.305	0.411
SMURF1	SKI	9606.ENSP00000354621	9606.ENSP00000367797	0	0	0	0	0.062	0.119	0	0.400	0.460
SMURF1	CDC42	9606.ENSP00000354621	9606.ENSP00000383118	0	0	0	0	0.062	0.071	0	0.540	0.565
SMURF1	ACVR1B	9606.ENSP00000354621	9606.ENSP00000442656	0	0	0	0	0.064	0.571	0	0.429	0.750
SMURF1	RUNX2	9606.ENSP00000354621	9606.ENSP00000360493	0	0	0	0	0	0.509	0.600	0.653	0.926
SMURF1	BMPR2	9606.ENSP00000354621	9606.ENSP00000363708	0	0	0	0	0.062	0.298	0.900	0.531	0.965
SNCAIP	CYP2D6	9606.ENSP00000261368	9606.ENSP00000353820	0	0	0	0	0	0.056	0	0.416	0.425
SNPH	STX1A	9606.ENSP00000371297	9606.ENSP00000222812	0	0	0	0	0.157	0.296	0	0.803	0.873
SNPH	SCAMP1	9606.ENSP00000371297	9606.ENSP00000481022	0	0	0	0	0.062	0	0	0.482	0.493
SNRNP35	PRPF19	9606.ENSP00000403310	9606.ENSP00000227524	0	0	0	0	0.108	0.095	0	0.389	0.464
SNRNP35	SF3B6	9606.ENSP00000403310	9606.ENSP00000233468	0	0	0	0	0	0.210	0.720	0.140	0.793
SNRNP35	THOC1	9606.ENSP00000403310	9606.ENSP00000261600	0	0	0	0	0.080	0	0	0.388	0.413
SNRNP35	POLR2L	9606.ENSP00000403310	9606.ENSP00000324124	0	0	0	0	0.062	0.057	0.600	0	0.615
SNRNP35	SF3B1	9606.ENSP00000403310	9606.ENSP00000335321	0	0	0	0	0.065	0.183	0.720	0.492	0.876
SNRNP35	TRUB2	9606.ENSP00000403310	9606.ENSP00000361982	0	0	0	0	0.096	0.145	0	0.477	0.560
SNRNP35	GTF2F1	9606.ENSP00000403310	9606.ENSP00000377969	0	0	0	0	0.062	0	0.600	0	0.608
SNRNP35	MYCL	9606.ENSP00000403310	9606.ENSP00000380494	0	0	0	0	0	0	0	0.480	0.480
SNRNP35	LSM4	9606.ENSP00000403310	9606.ENSP00000469468	0	0	0	0	0.066	0.066	0	0.410	0.440
SNRNP35	POLR2F	9606.ENSP00000403310	9606.ENSP00000403852	0	0	0	0	0.062	0	0.600	0.205	0.675
SNRNP35	LUC7L2	9606.ENSP00000403310	9606.ENSP00000440222	0	0	0	0	0.112	0.544	0	0.302	0.692
SNX9	WASL	9606.ENSP00000376024	9606.ENSP00000223023	0	0	0	0	0.062	0.435	0	0.978	0.987
SNX9	AP3B1	9606.ENSP00000376024	9606.ENSP00000255194	0	0	0	0	0	0.074	0.900	0.056	0.904
SNX9	PIK3C2A	9606.ENSP00000376024	9606.ENSP00000265970	0	0	0	0	0.053	0	0.900	0.660	0.965
SNX9	EEA1	9606.ENSP00000376024	9606.ENSP00000317955	0	0	0	0	0.062	0	0	0.398	0.411
SNX9	AP1S1	9606.ENSP00000376024	9606.ENSP00000336666	0	0	0	0	0	0	0.600	0	0.600
SNX9	EZR	9606.ENSP00000376024	9606.ENSP00000356042	0	0	0	0	0	0	0	0.453	0.453
SNX9	HIVEP2	9606.ENSP00000376024	9606.ENSP00000356575	0	0	0	0	0	0.057	0	0.480	0.488
SNX9	PLEKHA1	9606.ENSP00000376024	9606.ENSP00000357986	0	0	0	0	0	0	0	0.410	0.410
SNX9	TNK2	9606.ENSP00000376024	9606.ENSP00000371341	0	0	0	0	0	0.751	0	0.838	0.958
SNX9	GRB2	9606.ENSP00000376024	9606.ENSP00000376345	0	0	0	0	0	0.060	0	0.514	0.525
SNX9	ARRB1	9606.ENSP00000376024	9606.ENSP00000409581	0	0	0	0	0.062	0	0.600	0.074	0.622
SNX9	AP1G1	9606.ENSP00000376024	9606.ENSP00000377148	0	0	0	0	0.051	0.073	0.600	0.101	0.641
SNX9	CDC42	9606.ENSP00000376024	9606.ENSP00000383118	0	0	0	0	0.062	0.058	0	0.821	0.828
SNX9	ADAM9	9606.ENSP00000376024	9606.ENSP00000419446	0	0	0	0	0.080	0.376	0	0.826	0.891
SON	SF3B6	9606.ENSP00000348984	9606.ENSP00000233468	0	0	0	0	0.127	0.178	0	0.245	0.411
SON	PPIL4	9606.ENSP00000348984	9606.ENSP00000253329	0	0	0	0	0.111	0.072	0	0.447	0.504
SON	CENPC	9606.ENSP00000348984	9606.ENSP00000273853	0	0	0	0	0.059	0.182	0	0.411	0.507
SON	MED1	9606.ENSP00000348984	9606.ENSP00000300651	0	0	0	0	0.132	0	0	0.365	0.426
SON	SF3B1	9606.ENSP00000348984	9606.ENSP00000335321	0	0	0	0	0.397	0.166	0	0.045	0.478
SON	ILF3	9606.ENSP00000348984	9606.ENSP00000404121	0	0	0	0	0.205	0.274	0	0.081	0.423
SON	CSNK1A1	9606.ENSP00000348984	9606.ENSP00000421689	0	0	0	0	0.108	0	0	0.445	0.485
SON	TOP1	9606.ENSP00000348984	9606.ENSP00000354522	0	0	0	0	0.169	0	0	0.414	0.492
SON	SFSWAP	9606.ENSP00000348984	9606.ENSP00000437738	0	0	0	0	0.067	0	0	0.531	0.545
SON	SLC5A3	9606.ENSP00000348984	9606.ENSP00000370543	0	0	0	0	0	0	0	0.600	0.600
SON	GRB2	9606.ENSP00000348984	9606.ENSP00000376345	0	0	0	0	0	0	0	0.698	0.698
SP4	AP3B1	9606.ENSP00000222584	9606.ENSP00000255194	0	0	0	0	0	0	0	0.439	0.439
SPACA3	PIGA	9606.ENSP00000269053	9606.ENSP00000369820	0	0	0	0	0	0	0	0.454	0.454
SPAG1	NKTR	9606.ENSP00000373450	9606.ENSP00000232978	0	0	0	0	0.066	0.104	0	0.634	0.667
SPAG1	CLEC10A	9606.ENSP00000373450	9606.ENSP00000254868	0	0	0	0	0	0.060	0	0.451	0.462
SPAG1	HSP90AB1	9606.ENSP00000373450	9606.ENSP00000360609	0.047	0	0	0	0.132	0.243	0	0.490	0.638
SPAG1	RPGR	9606.ENSP00000373450	9606.ENSP00000367766	0	0	0	0	0.052	0.151	0	0.350	0.431
SPARC	COL1A1	9606.ENSP00000231061	9606.ENSP00000225964	0	0	0	0	0.940	0.515	0	0.669	0.989
SPARC	PDIA3	9606.ENSP00000231061	9606.ENSP00000300289	0	0	0	0	0.053	0.369	0	0.117	0.426
SPARC	EGF	9606.ENSP00000231061	9606.ENSP00000265171	0	0	0	0	0.062	0	0	0.459	0.470
SPARC	CTNNB1	9606.ENSP00000231061	9606.ENSP00000344456	0	0	0	0	0.062	0	0	0.462	0.474
SPARC	TGFBI	9606.ENSP00000231061	9606.ENSP00000416330	0	0	0	0	0.238	0	0	0.340	0.475
SPARC	VIM	9606.ENSP00000231061	9606.ENSP00000446007	0	0	0	0	0.273	0	0	0.321	0.485
SPARC	NFE2L2	9606.ENSP00000231061	9606.ENSP00000380252	0	0	0	0	0	0	0	0.493	0.493
SPARC	MMP9	9606.ENSP00000231061	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.507	0.517
SPARC	RUNX2	9606.ENSP00000231061	9606.ENSP00000360493	0	0	0	0	0	0	0	0.784	0.784
SPARC	ISYNA1	9606.ENSP00000231061	9606.ENSP00000337746	0	0	0	0	0	0.788	0	0.146	0.811
SPATA19	RHPN1	9606.ENSP00000299140	9606.ENSP00000289013	0	0	0	0	0	0	0	0.400	0.400
SPATA19	IGSF11	9606.ENSP00000299140	9606.ENSP00000377370	0	0	0	0	0	0	0	0.449	0.449
SPINK4	COX17	9606.ENSP00000369045	9606.ENSP00000261070	0	0	0	0	0	0	0	0.626	0.626
SPIRE1	WASL	9606.ENSP00000387266	9606.ENSP00000223023	0	0	0	0	0.069	0	0	0.452	0.468
SPOCD1	ARHGAP22	9606.ENSP00000353670	9606.ENSP00000412461	0	0	0	0	0	0	0	0.462	0.462
SPPL2C	KANSL1L	9606.ENSP00000332488	9606.ENSP00000281772	0	0	0	0	0	0	0	0.714	0.714
SPPL2C	HM13	9606.ENSP00000332488	9606.ENSP00000381237	0	0	0	0.588	0.051	0	0	0.949	0.421
SPTBN5	KRAS	9606.ENSP00000317790	9606.ENSP00000256078	0	0	0	0	0.062	0.133	0.900	0	0.911
SPTBN5	ARF3	9606.ENSP00000317790	9606.ENSP00000256682	0	0	0	0	0.062	0.076	0.600	0.063	0.631
SPTBN5	EZR	9606.ENSP00000317790	9606.ENSP00000356042	0	0	0	0	0.062	0.127	0	0.337	0.409
SPTBN5	WWC2	9606.ENSP00000317790	9606.ENSP00000384222	0	0	0	0	0.062	0.170	0	0.408	0.498
SPTBN5	GRB2	9606.ENSP00000317790	9606.ENSP00000376345	0	0	0	0	0.063	0.059	0.500	0.048	0.524
